"","Age.band","Group","Date","Gender","count","total","share","gradeval","sorter","totalgroup","yvar"
"1262","50-59","DECC",2009,"Female",60,920,-0.0652173913043478,4,5.1304347826087,FALSE,-0.0652173913043478
"1263","50-59","DECC",2010,"Female",60,1060,-0.0566037735849057,4,5,FALSE,-0.0566037735849057
"1264","50-59","DECC",2011,"Female",80,1180,-0.0677966101694915,4,5.11864406779661,FALSE,-0.0677966101694915
"1265","50-59","DECC",2012,"Female",90,1310,-0.0687022900763359,4,5.05343511450382,FALSE,-0.0687022900763359
"1266","50-59","DECC",2013,"Female",90,1450,-0.0620689655172414,4,4.97931034482759,FALSE,-0.0620689655172414
"1267","50-59","DECC",2008,"Male",0,0,NA,4,NA,FALSE,NA
"1268","50-59","DECC",2009,"Male",100,920,0.108695652173913,4,5.1304347826087,FALSE,0.108695652173913
"1269","50-59","DECC",2010,"Male",110,1060,0.10377358490566,4,5,FALSE,0.10377358490566
"1270","50-59","DECC",2011,"Male",120,1180,0.101694915254237,4,5.11864406779661,FALSE,0.101694915254237
"1271","50-59","DECC",2012,"Male",130,1310,0.099236641221374,4,5.05343511450382,FALSE,0.099236641221374
"1272","50-59","DECC",2013,"Male",140,1450,0.096551724137931,4,4.97931034482759,FALSE,0.096551724137931
"1273","60-64","DECC",2008,"Female",0,0,NA,5,NA,FALSE,NA
"1274","60-64","DECC",2009,"Female",10,920,-0.0108695652173913,5,5.1304347826087,FALSE,-0.0108695652173913
"1275","60-64","DECC",2010,"Female",10,1060,-0.00943396226415094,5,5,FALSE,-0.00943396226415094
"1276","60-64","DECC",2011,"Female",10,1180,-0.00847457627118644,5,5.11864406779661,FALSE,-0.00847457627118644
"1277","60-64","DECC",2012,"Female",20,1310,-0.0152671755725191,5,5.05343511450382,FALSE,-0.0152671755725191
"1278","60-64","DECC",2013,"Female",10,1450,-0.00689655172413793,5,4.97931034482759,FALSE,-0.00689655172413793
"1279","60-64","DECC",2008,"Male",0,0,NA,5,NA,FALSE,NA
"1280","60-64","DECC",2009,"Male",20,920,0.0217391304347826,5,5.1304347826087,FALSE,0.0217391304347826
"1281","60-64","DECC",2010,"Male",20,1060,0.0188679245283019,5,5,FALSE,0.0188679245283019
"1282","60-64","DECC",2011,"Male",30,1180,0.0254237288135593,5,5.11864406779661,FALSE,0.0254237288135593
"1283","60-64","DECC",2012,"Male",20,1310,0.0152671755725191,5,5.05343511450382,FALSE,0.0152671755725191
"1284","60-64","DECC",2013,"Male",20,1450,0.0137931034482759,5,4.97931034482759,FALSE,0.0137931034482759
"1285","65 +","DECC",2008,"Female",0,0,NA,6,NA,FALSE,NA
"1286","65 +","DECC",2009,"Female",0,920,0,6,5.1304347826087,FALSE,0
"1287","65 +","DECC",2010,"Female",0,1060,0,6,5,FALSE,0
"1288","65 +","DECC",2011,"Female",0,1180,0,6,5.11864406779661,FALSE,0
"1289","65 +","DECC",2012,"Female",0,1310,0,6,5.05343511450382,FALSE,0
"1290","65 +","DECC",2013,"Female",0,1450,0,6,4.97931034482759,FALSE,0
"1291","65 +","DECC",2008,"Male",0,0,NA,6,NA,FALSE,NA
"1292","65 +","DECC",2009,"Male",0,920,0,6,5.1304347826087,FALSE,0
"1293","65 +","DECC",2010,"Male",0,1060,0,6,5,FALSE,0
"1294","65 +","DECC",2011,"Male",0,1180,0,6,5.11864406779661,FALSE,0
"1295","65 +","DECC",2012,"Male",0,1310,0,6,5.05343511450382,FALSE,0
"1296","65 +","DECC",2013,"Male",10,1450,0.00689655172413793,6,4.97931034482759,FALSE,0.00689655172413793
